Nam,Vung,Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),LoaiCayTrong,Sanluong (nghin tan),Dientich (nghin ha)
1999,Binh Dinh,25.16,28.2,22.97,81.44,2473.63,San,78.5,10.5
2000,Binh Dinh,25.12,28.15,22.95,81.6,2263.4,Khoai,5.7,1.2
2000,Binh Dinh,25.12,28.15,22.95,81.6,2263.4,Lua dong xuan,217.5,46.5
2000,Binh Dinh,25.12,28.15,22.95,81.6,2263.4,Lua he thu,174.2,40.9
2000,Binh Dinh,25.12,28.15,22.95,81.6,2263.4,Lua mi,0,-2.84E-14
2000,Binh Dinh,25.12,28.15,22.95,81.6,2263.4,Lua mua,131.3,39.5
2000,Binh Dinh,25.12,28.15,22.95,81.6,2263.4,Ngo,9.5,2.8
2000,Binh Dinh,25.12,28.15,22.95,81.6,2263.4,San,88.6,10.1
2001,Binh Dinh,25.45,28.63,23.16,80.25,1785.16,Khoai,4.1,0.9
2001,Binh Dinh,25.45,28.63,23.16,80.25,1785.16,Lua dong xuan,227.7,47.3
2001,Binh Dinh,25.45,28.63,23.16,80.25,1785.16,Lua he thu,176.6,41
2001,Binh Dinh,25.45,28.63,23.16,80.25,1785.16,Lua mi,0,0
2001,Binh Dinh,25.45,28.63,23.16,80.25,1785.16,Lua mua,142.2,40.5
2001,Binh Dinh,25.45,28.63,23.16,80.25,1785.16,Ngo,13.3,3.7
2001,Binh Dinh,25.45,28.63,23.16,80.25,1785.16,San,103.4,10.1
2002,Binh Dinh,25.5,28.71,23.25,79.72,1729.54,Khoai,3.8,0.8
2002,Binh Dinh,25.5,28.71,23.25,79.72,1729.54,Lua dong xuan,249,47.3
2002,Binh Dinh,25.5,28.71,23.25,79.72,1729.54,Lua he thu,153.4,36.5
2002,Binh Dinh,25.5,28.71,23.25,79.72,1729.54,Lua mi,0,0
2002,Binh Dinh,25.5,28.71,23.25,79.72,1729.54,Lua mua,114.7,34.7
2002,Binh Dinh,25.5,28.71,23.25,79.72,1729.54,Ngo,20.9,5.9
2002,Binh Dinh,25.5,28.71,23.25,79.72,1729.54,San,121.6,10.6
2003,Binh Dinh,25.34,28.65,22.98,80.29,1773.42,Khoai,3.2,0.7
2003,Binh Dinh,25.34,28.65,22.98,80.29,1773.42,Lua dong xuan,238.8,47.2
2003,Binh Dinh,25.34,28.65,22.98,80.29,1773.42,Lua he thu,181.1,39.7
2003,Binh Dinh,25.34,28.65,22.98,80.29,1773.42,Lua mi,0,0
2003,Binh Dinh,25.34,28.65,22.98,80.29,1773.42,Lua mua,138,38.9
2003,Binh Dinh,25.34,28.65,22.98,80.29,1773.42,Ngo,26.6,6.8
2003,Binh Dinh,25.34,28.65,22.98,80.29,1773.42,San,151.3,11.3
2004,Binh Dinh,25.16,28.45,22.7,79.21,1398.23,Khoai,2.7,0.6
2004,Binh Dinh,25.16,28.45,22.7,79.21,1398.23,Lua dong xuan,235.7,47
2004,Binh Dinh,25.16,28.45,22.7,79.21,1398.23,Lua he thu,173.6,39.3
2004,Binh Dinh,25.16,28.45,22.7,79.21,1398.23,Lua mi,0,0
2004,Binh Dinh,25.16,28.45,22.7,79.21,1398.23,Lua mua,161,39.1
2004,Binh Dinh,25.16,28.45,22.7,79.21,1398.23,Ngo,28.6,7.2
2004,Binh Dinh,25.16,28.45,22.7,79.21,1398.23,San,186.1,11.6
2005,Binh Dinh,25.32,28.53,23.01,80.29,2166.64,Khoai,2.3,0.5
2005,Binh Dinh,25.32,28.53,23.01,80.29,2166.64,Lua dong xuan,265.7,46.8
2005,Binh Dinh,25.32,28.53,23.01,80.29,2166.64,Lua he thu,151.5,33.7
2005,Binh Dinh,25.32,28.53,23.01,80.29,2166.64,Lua mi,0,0
2005,Binh Dinh,25.32,28.53,23.01,80.29,2166.64,Lua mua,110.1,31.2
2005,Binh Dinh,25.32,28.53,23.01,80.29,2166.64,Ngo,33.6,7.6
2005,Binh Dinh,25.32,28.53,23.01,80.29,2166.64,San,212.2,12
2006,Binh Dinh,25.46,28.68,23.12,80.28,1662.76,Khoai,1.9,0.4
2006,Binh Dinh,25.46,28.68,23.12,80.28,1662.76,Lua dong xuan,264.4,47.2
2006,Binh Dinh,25.46,28.68,23.12,80.28,1662.76,Lua he thu,206,40.2
2006,Binh Dinh,25.46,28.68,23.12,80.28,1662.76,Lua mi,0,0
2006,Binh Dinh,25.46,28.68,23.12,80.28,1662.76,Lua mua,137.4,33.6
2006,Binh Dinh,25.46,28.68,23.12,80.28,1662.76,Ngo,36.7,7.8
2006,Binh Dinh,25.46,28.68,23.12,80.28,1662.76,San,239,13.1
2007,Binh Dinh,25.17,28.33,22.92,81.29,2518.97,Khoai,1.3,0.3
2007,Binh Dinh,25.17,28.33,22.92,81.29,2518.97,Lua dong xuan,257.2,46.9
2007,Binh Dinh,25.17,28.33,22.92,81.29,2518.97,Lua he thu,203.4,36.7
2007,Binh Dinh,25.17,28.33,22.92,81.29,2518.97,Lua mi,0,0
2007,Binh Dinh,25.17,28.33,22.92,81.29,2518.97,Lua mua,118.5,28.4
2007,Binh Dinh,25.17,28.33,22.92,81.29,2518.97,Ngo,38.8,7.8
2007,Binh Dinh,25.17,28.33,22.92,81.29,2518.97,San,253.7,13.2
2008,Binh Dinh,24.91,28.07,22.7,81.56,2439.16,Khoai,1.8,0.4
2008,Binh Dinh,24.91,28.07,22.7,81.56,2439.16,Lua dong xuan,262.8,47.3
2008,Binh Dinh,24.91,28.07,22.7,81.56,2439.16,Lua he thu,237.2,40.4
2008,Binh Dinh,24.91,28.07,22.7,81.56,2439.16,Lua mi,0,0
2008,Binh Dinh,24.91,28.07,22.7,81.56,2439.16,Lua mua,119,27.4
2008,Binh Dinh,24.91,28.07,22.7,81.56,2439.16,Ngo,41.8,8.2
2008,Binh Dinh,24.91,28.07,22.7,81.56,2439.16,San,295.9,13.9
2009,Binh Dinh,25.28,28.49,22.99,81.13,2706.74,Khoai,2.5,0.4
2009,Binh Dinh,25.28,28.49,22.99,81.13,2706.74,Lua dong xuan,278.7,47.5
2009,Binh Dinh,25.28,28.49,22.99,81.13,2706.74,Lua he thu,238.2,41.6
2009,Binh Dinh,25.28,28.49,22.99,81.13,2706.74,Lua mi,0,0
2009,Binh Dinh,25.28,28.49,22.99,81.13,2706.74,Lua mua,87.4,24.9
2009,Binh Dinh,25.28,28.49,22.99,81.13,2706.74,Ngo,38.5,7.9
2009,Binh Dinh,25.28,28.49,22.99,81.13,2706.74,San,314,14
2010,Binh Dinh,25.81,29.17,23.42,80.92,2419.72,Khoai,1.5,0.3
2010,Binh Dinh,25.81,29.17,23.42,80.92,2419.72,Lua dong xuan,295.5,47.7
2010,Binh Dinh,25.81,29.17,23.42,80.92,2419.72,Lua he thu,234.3,41.3
2010,Binh Dinh,25.81,29.17,23.42,80.92,2419.72,Lua mi,0,1.42E-14
2010,Binh Dinh,25.81,29.17,23.42,80.92,2419.72,Lua mua,103.4,24.1
2010,Binh Dinh,25.81,29.17,23.42,80.92,2419.72,Ngo,40.4,7.8
2010,Binh Dinh,25.81,29.17,23.42,80.92,2419.72,San,296,13.3
2011,Binh Dinh,24.9,27.8,22.79,80.87,2172.13,Khoai,1.5,0.3
2011,Binh Dinh,24.9,27.8,22.79,80.87,2172.13,Lua dong xuan,298.1,47.8
2011,Binh Dinh,24.9,27.8,22.79,80.87,2172.13,Lua he thu,252.1,42.4
2011,Binh Dinh,24.9,27.8,22.79,80.87,2172.13,Lua mi,0,0
2011,Binh Dinh,24.9,27.8,22.79,80.87,2172.13,Lua mua,99.1,22.2
2011,Binh Dinh,24.9,27.8,22.79,80.87,2172.13,Ngo,43.7,8
2011,Binh Dinh,24.9,27.8,22.79,80.87,2172.13,San,317.8,13.5
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,Khoai,1.7,0.3
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,Lua dong xuan,300.5,47.7
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,Lua he thu,256.6,42.9
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,Lua mi,0,0
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,Lua mua,94.7,20.6
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,Ngo,46,8.3
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,San,319.5,13.6
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Khoai,1.7,0.3
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua dong xuan,289.7,45.7
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua he thu,231.1,38.2
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua mi,0,0
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua mua,86,18.6
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Ngo,47.2,8.4
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,San,333.6,13.8
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Khoai,1.6,0.3
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua dong xuan,324.5,47.8
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua he thu,250.2,42.4
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua mi,0,0
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua mua,75,16.1
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Ngo,46.4,8.3
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,San,329.8,13.7
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Khoai,1.4,0.3
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua dong xuan,330,48.1
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua he thu,259.9,42.3
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua mi,1.14E-13,0.1
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua mua,67.9,15.3
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Ngo,49.8,8.7
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,San,334,13.6
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Khoai,1.3,0.2
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua dong xuan,320.3,48.5
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua he thu,259.4,40.6
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua mi,0,0.1
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua mua,59.2,13.4
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Ngo,49.4,8.4
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,San,323.7,12.8
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Khoai,1.5,0.3
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua dong xuan,320.4,47.3
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua he thu,280.3,43.6
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua mi,0,0
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua mua,65.7,14.2
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Ngo,49,8.2
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,San,306.3,11.6
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Khoai,1.7,305
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua dong xuan,331.9,48.2
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua he thu,280.5,43.7
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua mi,0,0
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua mua,54.1,11.7
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Ngo,48.8,8
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,San,314.6,11.7
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Khoai,1.4,244
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua dong xuan,336.4,48.2
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua he thu,271.8,42.8
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua mi,0.1,-0.1
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua mua,35.1,9
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Ngo,45.6,7.5
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,San,325.7,12.1
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Khoai,1,177
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua dong xuan,338.9,48.2
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua he thu,246,38.1
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua mi,1.14E-13,-0.1
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua mua,32.4,7.9
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Ngo,46.4,7.7
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,San,309.6,11.4
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Khoai,1,170
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua dong xuan,341.5,47.8
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua he thu,266.5,41.3
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua mi,-0.1,0.1
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua mua,30.1,7
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Ngo,45.1,7.4
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,San,284.1,10.5
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Khoai,1.5,211.6
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua dong xuan,331.9,47.6
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua he thu,280.5,42.7
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua mi,-0.1,0
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua mua,19.5,4.3
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Ngo,51.4,8.1
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,San,273.3,9.6
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Khoai,1.2,199.1
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua dong xuan,337,46.9
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua he thu,281.8,41.6
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua mi,-0.1,-0.1
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua mua,20.2,4.3
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Ngo,55.1,8.7
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,San,271,9.6
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Khoai,1,168.7
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua dong xuan,343.2,46.8
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua he thu,283.2,41.1
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua mi,0,-1.42E-14
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua mua,21.8,4.5
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Ngo,55.5,8.7
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,San,265.3,9.4
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Khoai,1.4,0.6
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua dong xuan,17.8,5.6
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua he thu,10.5,3.5
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua mi,0,-3.55E-15
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua mua,43.7,19.7
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Ngo,0.5,0.6
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,San,44,6.1
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Khoai,4.4,0.7
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua dong xuan,20.8,6.3
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua he thu,9.4,3.6
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua mi,-1.42E-14,3.55E-15
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua mua,37.2,16.3
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Ngo,1.4,1.9
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,San,19.6,2.3
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Khoai,4.5,0.6
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua dong xuan,18.9,5.8
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua he thu,11.9,4
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua mi,0,0
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua mua,38.1,16.1
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Ngo,1.8,1.1
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,San,51.4,3.3
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Khoai,4.5,0.6
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua dong xuan,18.3,5.8
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua he thu,11.2,3.9
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua mi,0,0
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua mua,38.1,16.1
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Ngo,1.9,1.2
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,San,12.6,1.3
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Khoai,4.5,0.6
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua dong xuan,20.3,6.3
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua he thu,11.7,3.9
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua mi,0,0
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua mua,38.7,15.8
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Ngo,2.1,1.3
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,San,10.7,1.2
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Khoai,5.4,0.8
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua dong xuan,20.2,6.1
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua he thu,12.5,4.1
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua mi,1.42E-14,0
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua mua,33.9,14.7
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Ngo,2.1,1.3
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,San,12.1,1.8
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Khoai,5,0.7
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua dong xuan,20.9,6.2
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua he thu,12.8,4.2
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua mi,0,0
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua mua,32.8,13.9
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Ngo,2.1,1.3
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,San,105.7,5.7
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Khoai,4.6,0.6
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua dong xuan,21,6.2
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua he thu,12.2,3.9
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua mi,0,0
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua mua,33.7,13.7
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Ngo,2.3,1.3
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,San,121.9,6.6
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Khoai,4.4,0.5
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua dong xuan,20.9,6.1
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua he thu,12.4,3.8
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua mi,0,0
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua mua,34.2,13.6
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Ngo,2.2,1.2
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,San,128.5,6.9
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Khoai,3.3,0.4
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua dong xuan,20.1,5.7
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua he thu,12.7,3.8
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua mi,0,-3.55E-15
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua mua,33.3,13.3
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Ngo,2.2,1.1
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,San,133.5,7.4
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Khoai,2.5,0.3
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua dong xuan,18.8,5.1
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua he thu,10.6,3.3
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua mi,0,0
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua mua,28,10.2
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Ngo,2,1
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,San,117.8,6.5
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Khoai,1.8,0.2
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua dong xuan,15.6,4.2
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua he thu,9.7,2.9
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua mi,0,0
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua mua,20.6,8.7
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Ngo,1.6,0.8
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,San,124.7,6.7
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Khoai,1.8,0.2
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua dong xuan,13.1,3.4
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua he thu,8.9,2.6
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua mi,7.11E-15,1.78E-15
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua mua,21.4,7.7
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Ngo,1.3,0.6
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,San,120,6.6
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Khoai,2,0.3
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua dong xuan,12.3,3
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua he thu,7.9,2.3
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua mi,0,1.78E-15
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua mua,19.6,6.4
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Ngo,1.2,0.6
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,San,119.9,6.7
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Khoai,1.8,0.2
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua dong xuan,11.3,2.6
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua he thu,7.7,2.2
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua mi,0,0
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua mua,18.8,5.6
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Ngo,1.2,0.5
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,San,118.5,6.6
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Khoai,2.1,0.3
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua dong xuan,11.8,2.7
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua he thu,7.9,2.1
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua mi,0,0
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua mua,19.1,5.3
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Ngo,1.2,0.5
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,San,117.7,6.5
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Khoai,1.8,0.2
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua dong xuan,13.7,3
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua he thu,7.3,1.9
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua mi,0,0
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua mua,17.5,4.9
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Ngo,1,0.5
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,San,1325.9,6.5
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Khoai,1.7,0.2
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua dong xuan,13.4,2.9
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua he thu,7.1,1.9
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua mi,0,0
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua mua,17.4,4.8
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Ngo,0.9,0.4
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,San,112.3,6.3
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Khoai,1.7,0.2
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua dong xuan,13.2,2.8
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua he thu,6.8,1.8
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua mi,0,-1.78E-15
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua mua,17,4.7
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Ngo,0.8,0.4
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,San,74.7,4.2
