Nam,Vung,Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),LoaiCayTrong,Sanluong (nghin tan),Dientich (nghin ha),Temp_Range,Yield (tan/ha)
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,Ngo,46.0,8.3,5.34,5.541501023973015
2012,Binh Dinh,25.77,28.87,23.53,80.57,1698.07,San,319.5,13.6,5.34,23.490919785309902
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Khoai,1.7,0.3,5.09,5.647840531561462
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua dong xuan,289.7,45.7,5.09,6.339029780529967
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua he thu,231.1,38.2,5.09,6.049579853930525
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua mi,0.0,0.0,5.09,0.0
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Lua mua,86.0,18.6,5.09,4.623407343691199
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,Ngo,47.2,8.4,5.09,5.618378764432806
2013,Binh Dinh,25.38,28.31,23.22,80.98,2244.1,San,333.6,13.8,5.09,24.17216143757699
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Khoai,1.6,0.3,5.460000000000001,5.3156146179401995
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua dong xuan,324.5,47.8,5.460000000000001,6.788560908767599
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua he thu,250.2,42.4,5.460000000000001,5.900804226315417
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua mi,0.0,0.0,5.460000000000001,0.0
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Lua mua,75.0,16.1,5.460000000000001,4.65809577044904
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,Ngo,46.4,8.3,5.460000000000001,5.589687989398867
2014,Binh Dinh,25.4,28.52,23.06,80.32,1643.91,San,329.8,13.7,5.460000000000001,24.071235676228014
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Khoai,1.4,0.3,5.879999999999999,4.651162790697675
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua dong xuan,330.0,48.1,5.879999999999999,6.8605642294338995
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua he thu,259.9,42.3,5.879999999999999,6.1440627881137555
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua mi,1.14e-13,0.1,5.879999999999999,1.1287128712871287e-12
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Lua mua,67.9,15.3,5.879999999999999,4.437618456310045
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,Ngo,49.8,8.7,5.879999999999999,5.723480059763245
2015,Binh Dinh,25.88,29.25,23.37,79.65,1445.73,San,334.0,13.6,5.879999999999999,24.557017866333357
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Khoai,1.3,0.2,5.73,6.467661691542289
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua dong xuan,320.3,48.5,5.73,6.603987546648523
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua he thu,259.4,40.6,5.73,6.389005196916331
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua mi,0.0,0.1,5.73,0.0
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Lua mua,59.2,13.4,5.73,4.417580777553914
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,Ngo,49.4,8.4,5.73,5.880252350910606
2016,Binh Dinh,26.1,29.45,23.72,80.31,2229.63,San,323.7,12.8,5.73,25.287086946332316
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Khoai,1.5,0.3,5.539999999999999,4.983388704318937
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua dong xuan,320.4,47.3,5.539999999999999,6.773641149235745
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua he thu,280.3,43.6,5.539999999999999,6.428751634136832
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua mi,0.0,0.0,5.539999999999999,0.0
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Lua mua,65.7,14.2,5.539999999999999,4.626434758115626
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,Ngo,49.0,8.2,5.539999999999999,5.974881112059505
2017,Binh Dinh,25.89,29.08,23.54,81.46,2606.66,San,306.3,11.6,5.539999999999999,26.402896302042926
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Khoai,1.7,305.0,5.52,0.005573752217205845
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua dong xuan,331.9,48.2,5.52,6.885749258314143
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua he thu,280.5,43.7,5.52,6.418617422942266
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua mi,0.0,0.0,5.52,0.0
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Lua mua,54.1,11.7,5.52,4.623536449876079
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,Ngo,48.8,8.0,5.52,6.099237595300587
2018,Binh Dinh,25.87,29.05,23.53,79.95,1534.55,San,314.6,11.7,5.52,26.88659088966755
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Khoai,1.4,244.0,5.859999999999999,0.00573768140294507
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua dong xuan,336.4,48.2,5.859999999999999,6.979108317254829
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua he thu,271.8,42.8,5.859999999999999,6.350318917782295
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua mi,0.1,0.0,5.859999999999999,100.0
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Lua mua,35.1,9.0,5.859999999999999,3.8995667148094655
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,Ngo,45.6,7.5,5.859999999999999,6.079189441407812
2019,Binh Dinh,26.42,29.75,23.89,78.23,1621.56,San,325.7,12.1,5.859999999999999,26.915130980910668
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Khoai,1.0,177.0,5.740000000000002,0.0056496855949966385
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua dong xuan,338.9,48.2,5.740000000000002,7.030974461110765
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua he thu,246.0,38.1,5.740000000000002,6.456523450828063
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua mi,1.14e-13,0.0,5.740000000000002,1.14e-10
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Lua mua,32.4,7.9,5.740000000000002,4.100746740918871
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,Ngo,46.4,7.7,5.740000000000002,6.025191533567069
2020,Binh Dinh,25.86,29.21,23.47,80.73,2305.23,San,309.6,11.4,5.740000000000002,27.155512674326815
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Khoai,1.0,170.0,5.439999999999998,0.005882318339303886
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua dong xuan,341.5,47.8,5.439999999999998,7.144202004142173
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua he thu,266.5,41.3,5.439999999999998,6.452628265659427
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua mi,0.0,0.1,5.439999999999998,0.0
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Lua mua,30.1,7.0,5.439999999999998,4.299385802028282
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,Ngo,45.1,7.4,5.439999999999998,6.093771112011891
2021,Binh Dinh,25.53,28.65,23.21,79.38,2273.08,San,284.1,10.5,5.439999999999998,27.054566231787447
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Khoai,1.5,211.6,5.34,0.007088813379898961
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua dong xuan,331.9,47.6,5.34,6.972542593642991
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua he thu,280.5,42.7,5.34,6.568932811877942
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua mi,0.0,0.0,5.34,0.0
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Lua mua,19.5,4.3,5.34,4.533829342013485
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,Ngo,51.4,8.1,5.34,6.34489569188989
2022,Binh Dinh,25.39,28.46,23.12,80.96,2296.2,San,273.3,9.6,5.34,28.465784814081868
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Khoai,1.2,199.1,5.450000000000003,0.006027091777540043
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua dong xuan,337.0,46.9,5.450000000000003,7.185347860386772
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua he thu,281.8,41.6,5.450000000000003,6.773875627989712
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua mi,0.0,0.0,5.450000000000003,0.0
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Lua mua,20.2,4.3,5.450000000000003,4.6965821901883285
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,Ngo,55.1,8.7,5.450000000000003,6.332605447649695
2023,Binh Dinh,25.86,29.03,23.58,80.2,1813.61,San,271.0,9.6,5.450000000000003,28.22622643474638
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Khoai,1.0,168.7,5.550000000000001,0.005927647139021108
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua dong xuan,343.2,46.8,5.550000000000001,7.333176641524754
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua he thu,283.2,41.1,5.550000000000001,6.8903433006496195
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua mi,0.0,0.0,5.550000000000001,0.0
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Lua mua,21.8,4.5,5.550000000000001,4.843368140413242
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,Ngo,55.5,8.7,5.550000000000001,6.378577175037352
2024,Binh Dinh,26.09,29.3,23.75,79.55,1944.15,San,265.3,9.4,5.550000000000001,28.220402084884586
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Khoai,1.4,0.6,7.760000000000002,2.329450915141431
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua dong xuan,17.8,5.6,7.760000000000002,3.1780039278700234
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua he thu,10.5,3.5,7.760000000000002,2.9991431019708656
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua mi,0.0,0.0,7.760000000000002,0.0
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Lua mua,43.7,19.7,7.760000000000002,2.218161514643927
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,Ngo,0.5,0.6,7.760000000000002,0.831946755407654
1995,Binh Duong,27.38,31.85,24.09,76.48,1928.74,San,44.0,6.1,7.760000000000002,7.211932470086871
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Khoai,4.4,0.7,7.530000000000001,6.276747503566334
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua dong xuan,20.8,6.3,7.530000000000001,3.3010633232820186
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua he thu,9.4,3.6,7.530000000000001,2.610386003887809
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua mi,0.0,3.55e-15,7.530000000000001,0.0
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Lua mua,37.2,16.3,7.530000000000001,2.282068584749402
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,Ngo,1.4,1.9,7.530000000000001,0.7364544976328248
1996,Binh Duong,27.12,31.51,23.98,79.05,2126.5,San,19.6,2.3,7.530000000000001,8.518035636679704
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Khoai,4.5,0.6,7.66,7.487520798668885
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua dong xuan,18.9,5.8,7.66,3.258058955352525
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua he thu,11.9,4.0,7.66,2.9742564358910273
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua mi,0.0,0.0,7.66,0.0
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Lua mua,38.1,16.1,7.66,2.366312651388112
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,Ngo,1.8,1.1,7.66,1.6348773841961852
1997,Binh Duong,27.39,31.82,24.16,77.81,1916.81,San,51.4,3.3,7.66,15.57103907906695
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Khoai,4.5,0.6,7.52,7.487520798668885
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua dong xuan,18.3,5.8,7.52,3.154628512325461
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua he thu,11.2,3.9,7.52,2.871058702896693
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua mi,0.0,0.0,7.52,0.0
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Lua mua,38.1,16.1,7.52,2.366312651388112
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,Ngo,1.9,1.2,7.52,1.582014987510408
1998,Binh Duong,28.01,32.43,24.91,77.41,2078.06,San,12.6,1.3,7.52,9.684857801691006
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Khoai,4.5,0.6,7.030000000000001,7.487520798668885
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua dong xuan,20.3,6.3,7.030000000000001,3.221710839549278
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua he thu,11.7,3.9,7.030000000000001,2.999230966418867
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua mi,0.0,0.0,7.030000000000001,0.0
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Lua mua,38.7,15.8,7.030000000000001,2.4492120751851147
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,Ngo,2.1,1.3,7.030000000000001,1.6141429669485012
1999,Binh Duong,26.99,31.17,24.14,80.69,2272.8,San,10.7,1.2,7.030000000000001,8.90924229808493
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Khoai,5.4,0.8,7.149999999999999,6.741573033707865
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua dong xuan,20.2,6.1,7.149999999999999,3.310932633994427
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua he thu,12.5,4.1,7.149999999999999,3.0480370641306997
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua mi,1.42e-14,0.0,7.149999999999999,1.42e-11
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Lua mua,33.9,14.7,7.149999999999999,2.3059655805727504
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,Ngo,2.1,1.3,7.149999999999999,1.6141429669485012
2000,Binh Duong,27.24,31.47,24.32,80.22,2095.57,San,12.1,1.8,7.149999999999999,6.718489727928929
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Khoai,5.0,0.7,7.629999999999999,7.132667617689016
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua dong xuan,20.9,6.2,7.629999999999999,3.3704241251411062
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua he thu,12.8,4.2,7.629999999999999,3.0468935967626756
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua mi,0.0,0.0,7.629999999999999,0.0
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Lua mua,32.8,13.9,7.629999999999999,2.3595424789583483
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,Ngo,2.1,1.3,7.629999999999999,1.6141429669485012
2001,Binh Duong,27.69,32.19,24.56,77.42,1928.24,San,105.7,5.7,7.629999999999999,18.540606911068235
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Khoai,4.6,0.6,8.120000000000005,7.653910149750416
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua dong xuan,21.0,6.2,8.120000000000005,3.386550556361877
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua he thu,12.2,3.9,8.120000000000005,3.1274032299410406
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua mi,0.0,0.0,8.120000000000005,0.0
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Lua mua,33.7,13.7,8.120000000000005,2.4596744763155973
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,Ngo,2.3,1.3,8.120000000000005,1.767870868562644
2002,Binh Duong,28.17,32.95,24.83,73.77,1766.91,San,121.9,6.6,8.120000000000005,18.466898954703833
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Khoai,4.4,0.5,7.68,8.782435129740518
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua dong xuan,20.9,6.1,7.68,3.4256679232912637
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua he thu,12.4,3.8,7.68,3.26229939489608
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua mi,0.0,0.0,7.68,0.0
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Lua mua,34.2,13.6,7.68,2.5145209911035953
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,Ngo,2.2,1.2,7.68,1.8318068276436303
2003,Binh Duong,27.8,32.28,24.6,75.35,1974.56,San,128.5,6.9,7.68,18.620489784089262
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Khoai,3.3,0.4,7.719999999999999,8.229426433915211
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua dong xuan,20.1,5.7,7.719999999999999,3.525697246097176
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua he thu,12.7,3.8,7.719999999999999,3.3412259931596946
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua mi,0.0,0.0,7.719999999999999,0.0
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Lua mua,33.3,13.3,7.719999999999999,2.503571160063153
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,Ngo,2.2,1.1,7.719999999999999,1.9981834695731153
2004,Binh Duong,27.78,32.19,24.47,74.7,1693.85,San,133.5,7.4,7.719999999999999,18.038102959059586
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Khoai,2.5,0.3,7.27,8.305647840531561
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua dong xuan,18.8,5.1,7.27,3.685551852577926
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua he thu,10.6,3.3,7.27,3.2111481369282036
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua mi,0.0,0.0,7.27,0.0
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Lua mua,28.0,10.2,7.27,2.7448289383393787
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,Ngo,2.0,1.0,7.27,1.998001998001998
2005,Binh Duong,27.43,31.62,24.35,77.32,1978.96,San,117.8,6.5,7.27,18.120289186279035
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Khoai,1.8,0.2,7.329999999999998,8.955223880597014
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua dong xuan,15.6,4.2,7.329999999999998,3.713401571054511
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua he thu,9.7,2.9,7.329999999999998,3.343674594967253
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua mi,0.0,0.0,7.329999999999998,0.0
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Lua mua,20.6,8.7,7.329999999999998,2.3675439604643143
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,Ngo,1.6,0.8,7.329999999999998,1.9975031210986267
2006,Binh Duong,27.59,31.86,24.53,77.34,2025.71,San,124.7,6.7,7.329999999999998,18.60916281152067
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Khoai,1.8,0.2,7.460000000000001,8.955223880597014
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua dong xuan,13.1,3.4,7.460000000000001,3.851808291678918
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua he thu,8.9,2.6,7.460000000000001,3.421760861207228
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua mi,7.11e-15,1.78e-15,7.460000000000001,7.109999999987346e-12
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Lua mua,21.4,7.7,7.460000000000001,2.7788598883261915
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,Ngo,1.3,0.6,7.460000000000001,2.1630615640599
2007,Binh Duong,27.46,31.84,24.38,77.73,2303.79,San,120.0,6.6,7.460000000000001,18.179063778215422
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Khoai,2.0,0.3,7.66,6.644518272425249
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua dong xuan,12.3,3.0,7.66,4.098633788737088
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua he thu,7.9,2.3,7.66,3.43328987396784
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua mi,0.0,1.78e-15,7.66,0.0
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Lua mua,19.6,6.4,7.66,3.0620215591313857
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,Ngo,1.2,0.6,7.66,1.9966722129783694
2008,Binh Duong,27.31,31.84,24.18,77.99,2205.84,San,119.9,6.7,7.66,17.892851813162213
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Khoai,1.8,0.2,7.5,8.955223880597014
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua dong xuan,11.3,2.6,7.5,4.344482891195694
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua he thu,7.7,2.2,7.5,3.498409813721036
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua mi,0.0,0.0,7.5,0.0
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Lua mua,18.8,5.6,7.5,3.356543474379575
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,Ngo,1.2,0.5,7.5,2.395209580838323
2009,Binh Duong,27.28,31.7,24.2,80.03,2171.95,San,118.5,6.6,7.5,17.95182548098773
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Khoai,2.1,0.3,7.630000000000003,6.976744186046512
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua dong xuan,11.8,2.7,7.630000000000003,4.368752313957794
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua he thu,7.9,2.1,7.630000000000003,3.7601142313184197
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua mi,0.0,0.0,7.630000000000003,0.0
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Lua mua,19.1,5.3,7.630000000000003,3.603093755895114
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,Ngo,1.2,0.5,7.630000000000003,2.395209580838323
2010,Binh Duong,28.02,32.53,24.9,77.17,2102.15,San,117.7,6.5,7.630000000000003,18.104906937394247
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Khoai,1.8,0.2,7.539999999999999,8.955223880597014
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua dong xuan,13.7,3.0,7.539999999999999,4.565144951682773
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua he thu,7.3,1.9,7.539999999999999,3.840084166228301
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua mi,0.0,0.0,7.539999999999999,0.0
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Lua mua,17.5,4.9,7.539999999999999,3.5706998571720057
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,Ngo,1.0,0.5,7.539999999999999,1.996007984031936
2011,Binh Duong,27.52,31.97,24.43,76.62,2129.43,San,1325.9,6.5,7.539999999999999,203.95323796339025
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Khoai,1.7,0.2,7.609999999999999,8.457711442786069
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua dong xuan,13.4,2.9,7.609999999999999,4.619096863150638
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua he thu,7.1,1.9,7.609999999999999,3.734876380852183
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua mi,0.0,0.0,7.609999999999999,0.0
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Lua mua,17.4,4.8,7.609999999999999,3.6242449489689648
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,Ngo,0.9,0.4,7.609999999999999,2.2443890274314215
2012,Binh Duong,27.86,32.4,24.79,78.22,2253.84,San,112.3,6.3,7.609999999999999,17.82256784637359
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Khoai,1.7,0.2,7.59,8.457711442786069
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua dong xuan,13.2,2.8,7.59,4.712602641913603
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua he thu,6.8,1.8,7.59,3.7756801776790674
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua mi,0.0,0.0,7.59,0.0
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Lua mua,17.0,4.7,7.59,3.616251861306105
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,Ngo,0.8,0.4,7.59,1.9950124688279303
2013,Binh Duong,28.03,32.54,24.95,76.27,2116.08,San,74.7,4.2,7.59,17.781480599857176
2014,Binh Duong,27.76,32.23,24.62,76.73,1964.94,Khoai,1.6,0.2,7.609999999999996,7.960199004975125
2014,Binh Duong,27.76,32.23,24.62,76.73,1964.94,Lua dong xuan,12.5,2.6,7.609999999999996,4.805843906189927
2014,Binh Duong,27.76,32.23,24.62,76.73,1964.94,Lua he thu,6.7,1.7,7.609999999999996,3.93885949441505
2014,Binh Duong,27.76,32.23,24.62,76.73,1964.94,Lua mi,0.0,0.0,7.609999999999996,0.0
2014,Binh Duong,27.76,32.23,24.62,76.73,1964.94,Lua mua,14.9,4.0,7.609999999999996,3.7240689827543116
2014,Binh Duong,27.76,32.23,24.62,76.73,1964.94,Ngo,0.7,0.4,7.609999999999996,1.745635910224439
2014,Binh Duong,27.76,32.23,24.62,76.73,1964.94,San,82.6,4.6,7.609999999999996,17.952618995870463
2015,Binh Duong,28.13,32.72,24.87,75.71,1673.8,Khoai,1.6,0.2,7.849999999999998,7.960199004975125
2015,Binh Duong,28.13,32.72,24.87,75.71,1673.8,Lua dong xuan,11.5,2.4,7.849999999999998,4.789670970428988
2015,Binh Duong,28.13,32.72,24.87,75.71,1673.8,Lua he thu,6.4,1.7,7.849999999999998,3.76249265138154
2015,Binh Duong,28.13,32.72,24.87,75.71,1673.8,Lua mi,0.0,0.0,7.849999999999998,0.0
2015,Binh Duong,28.13,32.72,24.87,75.71,1673.8,Lua mua,13.5,3.5,7.849999999999998,3.8560411311053984
2015,Binh Duong,28.13,32.72,24.87,75.71,1673.8,Ngo,0.7,0.4,7.849999999999998,1.745635910224439
